Sample_Index,Time_Relative_Trigger_s,Voltage_V
11370,1.13700000e+04,136.750000
11371,1.13710000e+04,136.750000
11372,1.13720000e+04,135.166667
11373,1.13730000e+04,135.166667
11374,1.13740000e+04,133.541667
11375,1.13750000e+04,133.541667
11376,1.13760000e+04,131.750000
11377,1.13770000e+04,131.750000
11378,1.13780000e+04,130.000000
11379,1.13790000e+04,130.000000
11380,1.13800000e+04,128.250000
11381,1.13810000e+04,128.250000
11382,1.13820000e+04,126.625000
11383,1.13830000e+04,126.625000
11384,1.13840000e+04,124.500000
11385,1.13850000e+04,124.500000
11386,1.13860000e+04,122.750000
11387,1.13870000e+04,122.750000
11388,1.13880000e+04,121.000000
11389,1.13890000e+04,121.000000
11390,1.13900000e+04,119.333333
11391,1.13910000e+04,119.333333
11392,1.13920000e+04,117.583333
11393,1.13930000e+04,117.583333
11394,1.13940000e+04,115.583333
11395,1.13950000e+04,115.583333
11396,1.13960000e+04,113.916667
11397,1.13970000e+04,113.916667
11398,1.13980000e+04,112.000000
11399,1.13990000e+04,112.000000
11400,1.14000000e+04,110.208333
11401,1.14010000e+04,110.208333
11402,1.14020000e+04,108.250000
11403,1.14030000e+04,108.250000
11404,1.14040000e+04,106.541667
11405,1.14050000e+04,106.541667
11406,1.14060000e+04,104.791667
11407,1.14070000e+04,104.791667
11408,1.14080000e+04,102.750000
11409,1.14090000e+04,102.750000
11410,1.14100000e+04,101.083333
11411,1.14110000e+04,101.083333
11412,1.14120000e+04,99.208333
11413,1.14130000e+04,99.208333
11414,1.14140000e+04,97.375000
11415,1.14150000e+04,97.375000
11416,1.14160000e+04,95.625000
11417,1.14170000e+04,95.625000
11418,1.14180000e+04,93.625000
11419,1.14190000e+04,93.625000
11420,1.14200000e+04,91.916667
11421,1.14210000e+04,91.916667
11422,1.14220000e+04,90.041667
11423,1.14230000e+04,90.041667
11424,1.14240000e+04,88.250000
11425,1.14250000e+04,88.250000
11426,1.14260000e+04,86.500000
11427,1.14270000e+04,86.500000
11428,1.14280000e+04,84.708333
11429,1.14290000e+04,84.708333
11430,1.14300000e+04,83.125000
11431,1.14310000e+04,83.125000
11432,1.14320000e+04,81.125000
11433,1.14330000e+04,81.125000
11434,1.14340000e+04,79.500000
11435,1.14350000e+04,79.500000
11436,1.14360000e+04,77.625000
11437,1.14370000e+04,77.625000
11438,1.14380000e+04,75.958333
11439,1.14390000e+04,75.958333
11440,1.14400000e+04,74.125000
11441,1.14410000e+04,74.125000
11442,1.14420000e+04,72.541667
11443,1.14430000e+04,72.541667
11444,1.14440000e+04,70.625000
11445,1.14450000e+04,70.625000
11446,1.14460000e+04,68.875000
11447,1.14470000e+04,68.875000
11448,1.14480000e+04,67.000000
11449,1.14490000e+04,67.000000
11450,1.14500000e+04,65.500000
11451,1.14510000e+04,65.500000
11452,1.14520000e+04,63.541667
11453,1.14530000e+04,63.541667
11454,1.14540000e+04,62.041667
11455,1.14550000e+04,62.041667
11456,1.14560000e+04,60.166667
11457,1.14570000e+04,60.166667
11458,1.14580000e+04,58.375000
11459,1.14590000e+04,58.375000
11460,1.14600000e+04,56.541667
11461,1.14610000e+04,56.541667
11462,1.14620000e+04,54.708333
11463,1.14630000e+04,54.708333
11464,1.14640000e+04,53.041667
11465,1.14650000e+04,53.041667
11466,1.14660000e+04,51.083333
11467,1.14670000e+04,51.083333
11468,1.14680000e+04,49.333333
11469,1.14690000e+04,49.333333
11470,1.14700000e+04,47.500000
11471,1.14710000e+04,47.500000
11472,1.14720000e+04,45.708333
11473,1.14730000e+04,45.708333
11474,1.14740000e+04,43.750000
11475,1.14750000e+04,43.750000
11476,1.14760000e+04,41.708333
11477,1.14770000e+04,41.708333
11478,1.14780000e+04,40.083333
11479,1.14790000e+04,40.083333
11480,1.14800000e+04,37.916667
11481,1.14810000e+04,37.916667
11482,1.14820000e+04,36.000000
11483,1.14830000e+04,36.000000
11484,1.14840000e+04,34.125000
11485,1.14850000e+04,34.125000
11486,1.14860000e+04,32.000000
11487,1.14870000e+04,32.000000
11488,1.14880000e+04,30.041667
11489,1.14890000e+04,30.041667
11490,1.14900000e+04,28.000000
11491,1.14910000e+04,28.000000
11492,1.14920000e+04,26.041667
11493,1.14930000e+04,26.041667
11494,1.14940000e+04,24.000000
11495,1.14950000e+04,24.000000
11496,1.14960000e+04,21.791667
11497,1.14970000e+04,21.791667
11498,1.14980000e+04,19.833333
11499,1.14990000e+04,19.833333
11500,1.15000000e+04,17.750000
11501,1.15010000e+04,17.750000
11502,1.15020000e+04,15.708333
11503,1.15030000e+04,15.708333
11504,1.15040000e+04,13.750000
11505,1.15050000e+04,13.750000
11506,1.15060000e+04,11.583333
11507,1.15070000e+04,11.583333
11508,1.15080000e+04,9.375000
11509,1.15090000e+04,9.375000
11510,1.15100000e+04,7.125000
11511,1.15110000e+04,7.125000
11512,1.15120000e+04,5.041667
11513,1.15130000e+04,5.041667
11514,1.15140000e+04,3.000000
11515,1.15150000e+04,3.000000
11516,1.15160000e+04,0.833333
11517,1.15170000e+04,0.833333
11518,1.15180000e+04,-1.250000
11519,1.15190000e+04,-1.250000
11520,1.15200000e+04,-3.333333
11521,1.15210000e+04,-3.333333
11522,1.15220000e+04,-5.583333
11523,1.15230000e+04,-5.583333
11524,1.15240000e+04,-7.833333
11525,1.15250000e+04,-7.833333
11526,1.15260000e+04,-9.791667
11527,1.15270000e+04,-9.791667
11528,1.15280000e+04,-11.958333
11529,1.15290000e+04,-11.958333
11530,1.15300000e+04,-14.250000
11531,1.15310000e+04,-14.250000
11532,1.15320000e+04,-16.291667
11533,1.15330000e+04,-16.291667
11534,1.15340000e+04,-18.333333
11535,1.15350000e+04,-18.333333
11536,1.15360000e+04,-20.416667
11537,1.15370000e+04,-20.416667
11538,1.15380000e+04,-22.541667
11539,1.15390000e+04,-22.541667
11540,1.15400000e+04,-24.791667
11541,1.15410000e+04,-24.791667
11542,1.15420000e+04,-26.875000
11543,1.15430000e+04,-26.875000
11544,1.15440000e+04,-28.875000
11545,1.15450000e+04,-28.875000
11546,1.15460000e+04,-31.000000
11547,1.15470000e+04,-31.000000
11548,1.15480000e+04,-32.833333
11549,1.15490000e+04,-32.833333
11550,1.15500000e+04,-34.916667
11551,1.15510000e+04,-34.916667
11552,1.15520000e+04,-36.958333
11553,1.15530000e+04,-36.958333
11554,1.15540000e+04,-38.875000
11555,1.15550000e+04,-38.875000
11556,1.15560000e+04,-40.750000
11557,1.15570000e+04,-40.750000
11558,1.15580000e+04,-42.750000
11559,1.15590000e+04,-42.750000
11560,1.15600000e+04,-44.833333
11561,1.15610000e+04,-44.833333
11562,1.15620000e+04,-46.541667
11563,1.15630000e+04,-46.541667
11564,1.15640000e+04,-48.500000
11565,1.15650000e+04,-48.500000
11566,1.15660000e+04,-50.458333
11567,1.15670000e+04,-50.458333
11568,1.15680000e+04,-52.333333
11569,1.15690000e+04,-52.333333
11570,1.15700000e+04,-54.208333
11571,1.15710000e+04,-54.208333
11572,1.15720000e+04,-55.958333
11573,1.15730000e+04,-55.958333
11574,1.15740000e+04,-57.708333
11575,1.15750000e+04,-57.708333
11576,1.15760000e+04,-59.500000
11577,1.15770000e+04,-59.500000
11578,1.15780000e+04,-61.166667
11579,1.15790000e+04,-61.166667
11580,1.15800000e+04,-62.916667
11581,1.15810000e+04,-62.916667
11582,1.15820000e+04,-64.750000
11583,1.15830000e+04,-64.750000
11584,1.15840000e+04,-66.541667
11585,1.15850000e+04,-66.541667
11586,1.15860000e+04,-68.166667
11587,1.15870000e+04,-68.166667
11588,1.15880000e+04,-69.875000
11589,1.15890000e+04,-69.875000
11590,1.15900000e+04,-71.750000
11591,1.15910000e+04,-71.750000
11592,1.15920000e+04,-73.541667
11593,1.15930000e+04,-73.541667
11594,1.15940000e+04,-75.208333
11595,1.15950000e+04,-75.208333
11596,1.15960000e+04,-76.875000
11597,1.15970000e+04,-76.875000
11598,1.15980000e+04,-78.666667
11599,1.15990000e+04,-78.666667
11600,1.16000000e+04,-80.458333
11601,1.16010000e+04,-80.458333
11602,1.16020000e+04,-82.083333
11603,1.16030000e+04,-82.083333
11604,1.16040000e+04,-83.875000
11605,1.16050000e+04,-83.875000
11606,1.16060000e+04,-85.666667
11607,1.16070000e+04,-85.666667
11608,1.16080000e+04,-87.250000
11609,1.16090000e+04,-87.250000
11610,1.16100000e+04,-89.166667
11611,1.16110000e+04,-89.166667
11612,1.16120000e+04,-90.875000
11613,1.16130000e+04,-90.875000
11614,1.16140000e+04,-92.583333
11615,1.16150000e+04,-92.583333
11616,1.16160000e+04,-94.458333
11617,1.16170000e+04,-94.458333
11618,1.16180000e+04,-96.416667
11619,1.16190000e+04,-96.416667
11620,1.16200000e+04,-98.166667
11621,1.16210000e+04,-98.166667
11622,1.16220000e+04,-100.000000
11623,1.16230000e+04,-100.000000
11624,1.16240000e+04,-101.583333
11625,1.16250000e+04,-101.583333
11626,1.16260000e+04,-103.583333
11627,1.16270000e+04,-103.583333
11628,1.16280000e+04,-105.125000
11629,1.16290000e+04,-105.125000
11630,1.16300000e+04,-107.125000
11631,1.16310000e+04,-107.125000
11632,1.16320000e+04,-108.958333
11633,1.16330000e+04,-108.958333
11634,1.16340000e+04,-110.541667
11635,1.16350000e+04,-110.541667
11636,1.16360000e+04,-112.458333
11637,1.16370000e+04,-112.458333
11638,1.16380000e+04,-114.250000
11639,1.16390000e+04,-114.250000
11640,1.16400000e+04,-115.875000
11641,1.16410000e+04,-115.875000
11642,1.16420000e+04,-117.708333
11643,1.16430000e+04,-117.708333
11644,1.16440000e+04,-119.541667
11645,1.16450000e+04,-119.541667
11646,1.16460000e+04,-121.416667
11647,1.16470000e+04,-121.416667
11648,1.16480000e+04,-123.041667
11649,1.16490000e+04,-123.041667
11650,1.16500000e+04,-124.750000
11651,1.16510000e+04,-124.750000
11652,1.16520000e+04,-126.625000
11653,1.16530000e+04,-126.625000
11654,1.16540000e+04,-128.291667
11655,1.16550000e+04,-128.291667
11656,1.16560000e+04,-130.083333
11657,1.16570000e+04,-130.083333
11658,1.16580000e+04,-131.750000
11659,1.16590000e+04,-131.750000
11660,1.16600000e+04,-133.375000
11661,1.16610000e+04,-133.375000
11662,1.16620000e+04,-135.250000
11663,1.16630000e+04,-135.250000
11664,1.16640000e+04,-136.833333
11665,1.16650000e+04,-136.833333
11666,1.16660000e+04,-138.541667
11667,1.16670000e+04,-138.541667
11668,1.16680000e+04,-139.958333
11669,1.16690000e+04,-139.958333
11670,1.16700000e+04,-141.625000
11671,1.16710000e+04,-141.625000
11672,1.16720000e+04,-143.125000
11673,1.16730000e+04,-143.125000
11674,1.16740000e+04,-144.916667
11675,1.16750000e+04,-144.916667
11676,1.16760000e+04,-146.333333
11677,1.16770000e+04,-146.333333
11678,1.16780000e+04,-147.875000
11679,1.16790000e+04,-147.875000
11680,1.16800000e+04,-149.166667
11681,1.16810000e+04,-149.166667
11682,1.16820000e+04,-150.625000
11683,1.16830000e+04,-150.625000
11684,1.16840000e+04,-152.166667
11685,1.16850000e+04,-152.166667
11686,1.16860000e+04,-153.541667
11687,1.16870000e+04,-153.541667
11688,1.16880000e+04,-154.833333
11689,1.16890000e+04,-154.833333
11690,1.16900000e+04,-156.250000
11691,1.16910000e+04,-156.250000
11692,1.16920000e+04,-157.583333
11693,1.16930000e+04,-157.583333
11694,1.16940000e+04,-159.000000
11695,1.16950000e+04,-159.000000
11696,1.16960000e+04,-159.958333
11697,1.16970000e+04,-159.958333
11698,1.16980000e+04,-161.375000
11699,1.16990000e+04,-161.375000
11700,1.17000000e+04,-162.583333
11701,1.17010000e+04,-162.583333
11702,1.17020000e+04,-163.791667
11703,1.17030000e+04,-163.791667
11704,1.17040000e+04,-164.791667
11705,1.17050000e+04,-164.791667
11706,1.17060000e+04,-165.958333
11707,1.17070000e+04,-165.958333
11708,1.17080000e+04,-167.250000
11709,1.17090000e+04,-167.250000
11710,1.17100000e+04,-168.333333
11711,1.17110000e+04,-168.333333
11712,1.17120000e+04,-169.500000
11713,1.17130000e+04,-169.500000
11714,1.17140000e+04,-170.458333
11715,1.17150000e+04,-170.458333
11716,1.17160000e+04,-171.458333
11717,1.17170000e+04,-171.458333
11718,1.17180000e+04,-172.666667
11719,1.17190000e+04,-172.666667
11720,1.17200000e+04,-173.458333
11721,1.17210000e+04,-173.458333
11722,1.17220000e+04,-174.666667
11723,1.17230000e+04,-174.666667
11724,1.17240000e+04,-175.583333
11725,1.17250000e+04,-175.583333
11726,1.17260000e+04,-176.708333
11727,1.17270000e+04,-176.708333
11728,1.17280000e+04,-177.791667
11729,1.17290000e+04,-177.791667
11730,1.17300000e+04,-178.666667
11731,1.17310000e+04,-178.666667
11732,1.17320000e+04,-179.666667
11733,1.17330000e+04,-179.666667
11734,1.17340000e+04,-180.541667
11735,1.17350000e+04,-180.541667
11736,1.17360000e+04,-181.625000
11737,1.17370000e+04,-181.625000
11738,1.17380000e+04,-182.625000
11739,1.17390000e+04,-182.625000
11740,1.17400000e+04,-183.625000
11741,1.17410000e+04,-183.625000
11742,1.17420000e+04,-184.708333
11743,1.17430000e+04,-184.708333
11744,1.17440000e+04,-185.416667
11745,1.17450000e+04,-185.416667
11746,1.17460000e+04,-186.541667
11747,1.17470000e+04,-186.541667
11748,1.17480000e+04,-187.541667
11749,1.17490000e+04,-187.541667
11750,1.17500000e+04,-188.583333
11751,1.17510000e+04,-188.583333
11752,1.17520000e+04,-189.541667
11753,1.17530000e+04,-189.541667
11754,1.17540000e+04,-190.500000
11755,1.17550000e+04,-190.500000
11756,1.17560000e+04,-191.500000
11757,1.17570000e+04,-191.500000
11758,1.17580000e+04,-192.625000
11759,1.17590000e+04,-192.625000
11760,1.17600000e+04,-193.708333
11761,1.17610000e+04,-193.708333
11762,1.17620000e+04,-194.708333
11763,1.17630000e+04,-194.708333
11764,1.17640000e+04,-195.666667
11765,1.17650000e+04,-195.666667
11766,1.17660000e+04,-196.625000
11767,1.17670000e+04,-196.625000
11768,1.17680000e+04,-197.791667
11769,1.17690000e+04,-197.791667
11770,1.17700000e+04,-198.875000
11771,1.17710000e+04,-198.875000
11772,1.17720000e+04,-200.000000
11773,1.17730000e+04,-200.000000
11774,1.17740000e+04,-200.833333
11775,1.17750000e+04,-200.833333
11776,1.17760000e+04,-202.250000
11777,1.17770000e+04,-202.250000
11778,1.17780000e+04,-202.958333
11779,1.17790000e+04,-202.958333
11780,1.17800000e+04,-204.166667
11781,1.17810000e+04,-204.166667
11782,1.17820000e+04,-205.250000
11783,1.17830000e+04,-205.250000
11784,1.17840000e+04,-206.458333
11785,1.17850000e+04,-206.458333
11786,1.17860000e+04,-207.458333
11787,1.17870000e+04,-207.458333
11788,1.17880000e+04,-208.583333
11789,1.17890000e+04,-208.583333
11790,1.17900000e+04,-209.625000
11791,1.17910000e+04,-209.625000
11792,1.17920000e+04,-210.625000
11793,1.17930000e+04,-210.625000
11794,1.17940000e+04,-211.750000
11795,1.17950000e+04,-211.750000
11796,1.17960000e+04,-212.708333
11797,1.17970000e+04,-212.708333
11798,1.17980000e+04,-213.958333
11799,1.17990000e+04,-213.958333
11800,1.18000000e+04,-214.750000
11801,1.18010000e+04,-214.750000
11802,1.18020000e+04,-215.791667
11803,1.18030000e+04,-215.791667
11804,1.18040000e+04,-216.625000
11805,1.18050000e+04,-216.625000
11806,1.18060000e+04,-217.583333
11807,1.18070000e+04,-217.583333
11808,1.18080000e+04,-218.583333
11809,1.18090000e+04,-218.583333
11810,1.18100000e+04,-219.458333
11811,1.18110000e+04,-219.458333
11812,1.18120000e+04,-220.333333
11813,1.18130000e+04,-220.333333
11814,1.18140000e+04,-221.083333
11815,1.18150000e+04,-221.083333
11816,1.18160000e+04,-222.166667
11817,1.18170000e+04,-222.166667
11818,1.18180000e+04,-222.750000
11819,1.18190000e+04,-222.750000
11820,1.18200000e+04,-223.666667
11821,1.18210000e+04,-223.666667
11822,1.18220000e+04,-224.458333
11823,1.18230000e+04,-224.458333
11824,1.18240000e+04,-225.083333
11825,1.18250000e+04,-225.083333
11826,1.18260000e+04,-225.708333
11827,1.18270000e+04,-225.708333
11828,1.18280000e+04,-226.458333
11829,1.18290000e+04,-226.458333
11830,1.18300000e+04,-227.166667
11831,1.18310000e+04,-227.166667
11832,1.18320000e+04,-227.916667
11833,1.18330000e+04,-227.916667
11834,1.18340000e+04,-228.333333
11835,1.18350000e+04,-228.333333
11836,1.18360000e+04,-228.708333
11837,1.18370000e+04,-228.708333
11838,1.18380000e+04,-229.458333
11839,1.18390000e+04,-229.458333
11840,1.18400000e+04,-229.875000
11841,1.18410000e+04,-229.875000
11842,1.18420000e+04,-230.250000
11843,1.18430000e+04,-230.250000
11844,1.18440000e+04,-230.625000
11845,1.18450000e+04,-230.625000
11846,1.18460000e+04,-230.958333
11847,1.18470000e+04,-230.958333
11848,1.18480000e+04,-231.500000
11849,1.18490000e+04,-231.500000
11850,1.18500000e+04,-231.916667
11851,1.18510000e+04,-231.916667
11852,1.18520000e+04,-232.208333
11853,1.18530000e+04,-232.208333
11854,1.18540000e+04,-232.458333
11855,1.18550000e+04,-232.458333
11856,1.18560000e+04,-232.625000
11857,1.18570000e+04,-232.625000
11858,1.18580000e+04,-233.083333
11859,1.18590000e+04,-233.083333
11860,1.18600000e+04,-233.208333
11861,1.18610000e+04,-233.208333
11862,1.18620000e+04,-233.541667
11863,1.18630000e+04,-233.541667
11864,1.18640000e+04,-233.916667
11865,1.18650000e+04,-233.916667
11866,1.18660000e+04,-234.000000
11867,1.18670000e+04,-234.000000
11868,1.18680000e+04,-234.041667
11869,1.18690000e+04,-234.041667
11870,1.18700000e+04,-234.250000
11871,1.18710000e+04,-234.250000
11872,1.18720000e+04,-234.375000
11873,1.18730000e+04,-234.375000
11874,1.18740000e+04,-234.458333
11875,1.18750000e+04,-234.458333
11876,1.18760000e+04,-234.541667
11877,1.18770000e+04,-234.541667
11878,1.18780000e+04,-234.791667
11879,1.18790000e+04,-234.791667
11880,1.18800000e+04,-234.708333
11881,1.18810000e+04,-234.708333
11882,1.18820000e+04,-234.583333
11883,1.18830000e+04,-234.583333
11884,1.18840000e+04,-234.666667
11885,1.18850000e+04,-234.666667
11886,1.18860000e+04,-234.791667
11887,1.18870000e+04,-234.791667
11888,1.18880000e+04,-234.708333
11889,1.18890000e+04,-234.708333
11890,1.18900000e+04,-234.583333
11891,1.18910000e+04,-234.583333
11892,1.18920000e+04,-234.583333
11893,1.18930000e+04,-234.583333
11894,1.18940000e+04,-234.750000
11895,1.18950000e+04,-234.750000
11896,1.18960000e+04,-234.583333
11897,1.18970000e+04,-234.583333
11898,1.18980000e+04,-234.541667
11899,1.18990000e+04,-234.541667
11900,1.19000000e+04,-234.500000
11901,1.19010000e+04,-234.500000
11902,1.19020000e+04,-234.458333
11903,1.19030000e+04,-234.458333
11904,1.19040000e+04,-234.041667
11905,1.19050000e+04,-234.041667
11906,1.19060000e+04,-234.291667
11907,1.19070000e+04,-234.291667
11908,1.19080000e+04,-233.958333
11909,1.19090000e+04,-233.958333
11910,1.19100000e+04,-234.041667
11911,1.19110000e+04,-234.041667
11912,1.19120000e+04,-233.750000
11913,1.19130000e+04,-233.750000
11914,1.19140000e+04,-233.500000
11915,1.19150000e+04,-233.500000
11916,1.19160000e+04,-233.333333
11917,1.19170000e+04,-233.333333
11918,1.19180000e+04,-233.083333
11919,1.19190000e+04,-233.083333
11920,1.19200000e+04,-232.875000
11921,1.19210000e+04,-232.875000
11922,1.19220000e+04,-232.500000
11923,1.19230000e+04,-232.500000
11924,1.19240000e+04,-232.500000
11925,1.19250000e+04,-232.500000
11926,1.19260000e+04,-232.291667
11927,1.19270000e+04,-232.291667
11928,1.19280000e+04,-231.958333
11929,1.19290000e+04,-231.958333
11930,1.19300000e+04,-231.625000
11931,1.19310000e+04,-231.625000
11932,1.19320000e+04,-231.291667
11933,1.19330000e+04,-231.291667
11934,1.19340000e+04,-231.083333
11935,1.19350000e+04,-231.083333
11936,1.19360000e+04,-230.500000
11937,1.19370000e+04,-230.500000
11938,1.19380000e+04,-230.333333
11939,1.19390000e+04,-230.333333
11940,1.19400000e+04,-229.666667
11941,1.19410000e+04,-229.666667
11942,1.19420000e+04,-229.208333
11943,1.19430000e+04,-229.208333
11944,1.19440000e+04,-228.875000
11945,1.19450000e+04,-228.875000
11946,1.19460000e+04,-228.416667
11947,1.19470000e+04,-228.416667
11948,1.19480000e+04,-227.708333
11949,1.19490000e+04,-227.708333
11950,1.19500000e+04,-227.416667
11951,1.19510000e+04,-227.416667
11952,1.19520000e+04,-226.666667
11953,1.19530000e+04,-226.666667
11954,1.19540000e+04,-226.208333
11955,1.19550000e+04,-226.208333
11956,1.19560000e+04,-225.541667
11957,1.19570000e+04,-225.541667
11958,1.19580000e+04,-224.958333
11959,1.19590000e+04,-224.958333
11960,1.19600000e+04,-224.250000
11961,1.19610000e+04,-224.250000
11962,1.19620000e+04,-223.541667
11963,1.19630000e+04,-223.541667
11964,1.19640000e+04,-222.708333
11965,1.19650000e+04,-222.708333
11966,1.19660000e+04,-221.875000
11967,1.19670000e+04,-221.875000
11968,1.19680000e+04,-220.958333
11969,1.19690000e+04,-220.958333
11970,1.19700000e+04,-220.541667
11971,1.19710000e+04,-220.541667
11972,1.19720000e+04,-219.541667
11973,1.19730000e+04,-219.541667
11974,1.19740000e+04,-218.583333
11975,1.19750000e+04,-218.583333
11976,1.19760000e+04,-217.583333
11977,1.19770000e+04,-217.583333
11978,1.19780000e+04,-216.625000
11979,1.19790000e+04,-216.625000
11980,1.19800000e+04,-215.791667
11981,1.19810000e+04,-215.791667
11982,1.19820000e+04,-214.833333
11983,1.19830000e+04,-214.833333
11984,1.19840000e+04,-213.833333
11985,1.19850000e+04,-213.833333
11986,1.19860000e+04,-212.833333
11987,1.19870000e+04,-212.833333
11988,1.19880000e+04,-211.750000
11989,1.19890000e+04,-211.750000
11990,1.19900000e+04,-210.625000
11991,1.19910000e+04,-210.625000
11992,1.19920000e+04,-209.750000
11993,1.19930000e+04,-209.750000
11994,1.19940000e+04,-208.500000
11995,1.19950000e+04,-208.500000
11996,1.19960000e+04,-207.583333
11997,1.19970000e+04,-207.583333
11998,1.19980000e+04,-206.541667
11999,1.19990000e+04,-206.541667
12000,1.20000000e+04,-205.333333
12001,1.20010000e+04,-205.333333
12002,1.20020000e+04,-204.291667
12003,1.20030000e+04,-204.291667
12004,1.20040000e+04,-203.041667
12005,1.20050000e+04,-203.041667
12006,1.20060000e+04,-201.875000
12007,1.20070000e+04,-201.875000
12008,1.20080000e+04,-200.875000
12009,1.20090000e+04,-200.875000
12010,1.20100000e+04,-199.833333
12011,1.20110000e+04,-199.833333
12012,1.20120000e+04,-198.791667
12013,1.20130000e+04,-198.791667
12014,1.20140000e+04,-197.708333
12015,1.20150000e+04,-197.708333
12016,1.20160000e+04,-196.500000
12017,1.20170000e+04,-196.500000
12018,1.20180000e+04,-195.416667
12019,1.20190000e+04,-195.416667
12020,1.20200000e+04,-194.458333
12021,1.20210000e+04,-194.458333
12022,1.20220000e+04,-193.250000
12023,1.20230000e+04,-193.250000
12024,1.20240000e+04,-192.166667
12025,1.20250000e+04,-192.166667
12026,1.20260000e+04,-191.083333
12027,1.20270000e+04,-191.083333
12028,1.20280000e+04,-190.041667
12029,1.20290000e+04,-190.041667
12030,1.20300000e+04,-189.125000
12031,1.20310000e+04,-189.125000
12032,1.20320000e+04,-188.041667
12033,1.20330000e+04,-188.041667
12034,1.20340000e+04,-186.875000
12035,1.20350000e+04,-186.875000
12036,1.20360000e+04,-185.791667
12037,1.20370000e+04,-185.791667
12038,1.20380000e+04,-184.916667
12039,1.20390000e+04,-184.916667
12040,1.20400000e+04,-184.000000
12041,1.20410000e+04,-184.000000
12042,1.20420000e+04,-182.750000
12043,1.20430000e+04,-182.750000
12044,1.20440000e+04,-181.916667
12045,1.20450000e+04,-181.916667
12046,1.20460000e+04,-180.958333
12047,1.20470000e+04,-180.958333
12048,1.20480000e+04,-179.708333
12049,1.20490000e+04,-179.708333
12050,1.20500000e+04,-178.833333
12051,1.20510000e+04,-178.833333
12052,1.20520000e+04,-177.666667
12053,1.20530000e+04,-177.666667
12054,1.20540000e+04,-176.833333
12055,1.20550000e+04,-176.833333
12056,1.20560000e+04,-175.791667
12057,1.20570000e+04,-175.791667
12058,1.20580000e+04,-174.750000
12059,1.20590000e+04,-174.750000
12060,1.20600000e+04,-173.875000
12061,1.20610000e+04,-173.875000
12062,1.20620000e+04,-172.833333
12063,1.20630000e+04,-172.833333
12064,1.20640000e+04,-171.833333
12065,1.20650000e+04,-171.833333
12066,1.20660000e+04,-170.708333
12067,1.20670000e+04,-170.708333
12068,1.20680000e+04,-169.708333
12069,1.20690000e+04,-169.708333
12070,1.20700000e+04,-168.625000
12071,1.20710000e+04,-168.625000
12072,1.20720000e+04,-167.541667
12073,1.20730000e+04,-167.541667
12074,1.20740000e+04,-166.541667
12075,1.20750000e+04,-166.541667
12076,1.20760000e+04,-165.166667
12077,1.20770000e+04,-165.166667
12078,1.20780000e+04,-164.375000
12079,1.20790000e+04,-164.375000
12080,1.20800000e+04,-163.083333
12081,1.20810000e+04,-163.083333
12082,1.20820000e+04,-161.875000
12083,1.20830000e+04,-161.875000
12084,1.20840000e+04,-160.708333
12085,1.20850000e+04,-160.708333
12086,1.20860000e+04,-159.625000
12087,1.20870000e+04,-159.625000
12088,1.20880000e+04,-158.375000
12089,1.20890000e+04,-158.375000
12090,1.20900000e+04,-157.083333
12091,1.20910000e+04,-157.083333
12092,1.20920000e+04,-155.875000
12093,1.20930000e+04,-155.875000
12094,1.20940000e+04,-154.416667
12095,1.20950000e+04,-154.416667
12096,1.20960000e+04,-153.166667
12097,1.20970000e+04,-153.166667
12098,1.20980000e+04,-151.833333
12099,1.20990000e+04,-151.833333
12100,1.21000000e+04,-150.208333
12101,1.21010000e+04,-150.208333
12102,1.21020000e+04,-148.958333
12103,1.21030000e+04,-148.958333
12104,1.21040000e+04,-147.375000
12105,1.21050000e+04,-147.375000
12106,1.21060000e+04,-146.041667
12107,1.21070000e+04,-146.041667
12108,1.21080000e+04,-144.416667
12109,1.21090000e+04,-144.416667
12110,1.21100000e+04,-142.958333
12111,1.21110000e+04,-142.958333
12112,1.21120000e+04,-141.541667
12113,1.21130000e+04,-141.541667
12114,1.21140000e+04,-139.583333
12115,1.21150000e+04,-139.583333
12116,1.21160000e+04,-138.208333
12117,1.21170000e+04,-138.208333
12118,1.21180000e+04,-136.708333
12119,1.21190000e+04,-136.708333
12120,1.21200000e+04,-134.916667
12121,1.21210000e+04,-134.916667
12122,1.21220000e+04,-133.125000
12123,1.21230000e+04,-133.125000
12124,1.21240000e+04,-131.583333
12125,1.21250000e+04,-131.583333
12126,1.21260000e+04,-129.916667
12127,1.21270000e+04,-129.916667
12128,1.21280000e+04,-128.041667
12129,1.21290000e+04,-128.041667
12130,1.21300000e+04,-126.333333
12131,1.21310000e+04,-126.333333
12132,1.21320000e+04,-124.375000
12133,1.21330000e+04,-124.375000
12134,1.21340000e+04,-122.708333
12135,1.21350000e+04,-122.708333
12136,1.21360000e+04,-120.791667
12137,1.21370000e+04,-120.791667
12138,1.21380000e+04,-119.125000
12139,1.21390000e+04,-119.125000
12140,1.21400000e+04,-117.208333
12141,1.21410000e+04,-117.208333
12142,1.21420000e+04,-115.458333
12143,1.21430000e+04,-115.458333
12144,1.21440000e+04,-113.875000
12145,1.21450000e+04,-113.875000
12146,1.21460000e+04,-111.833333
12147,1.21470000e+04,-111.833333
12148,1.21480000e+04,-110.125000
12149,1.21490000e+04,-110.125000
12150,1.21500000e+04,-108.166667
12151,1.21510000e+04,-108.166667
12152,1.21520000e+04,-106.291667
12153,1.21530000e+04,-106.291667
